frame,kinetic_energy,potential_energy,total_energy,mean_vz,n_total,n_below_cyl
77,3002.7197265625,4437.0902648925785,7439.8099914550785,-2.245558977127075,16000,11507
78,3063.064208984375,4370.6965209960945,7433.7607299804695,-2.26875638961792,16000,11926
79,3125.0869140625,4303.617004394531,7428.703918457031,-2.2921156883239746,16000,12300
80,3187.4658203125,4235.845434570313,7423.311254882813,-2.315877914428711,16000,12556
81,3252.840087890625,4167.376428222657,7420.216516113282,-2.339515209197998,16000,12758
82,3318.041015625,4098.202807617188,7416.243823242188,-2.363731622695923,16000,12991
83,3386.357666015625,4028.3215820312503,7414.679248046876,-2.387558698654175,16000,13130
84,3460.430419921875,3957.7441162109376,7418.174536132812,-2.4114089012145996,16000,13291
85,3530.649658203125,3886.453063964844,7417.102722167969,-2.436032772064209,16000,13406
86,3600.865966796875,3814.433471679688,7415.2994384765625,-2.4609549045562744,16000,13544
87,3675.59912109375,3741.6718811035157,7417.271002197265,-2.4862852096557617,16000,13665
88,3755.9951171875,3668.17158203125,7424.16669921875,-2.5112385749816895,16000,13780
89,3821.189697265625,3593.9298828125,7415.119580078125,-2.536746025085449,16000,13870
90,3893.6435546875,3518.933026123047,7412.576580810547,-2.5626235008239746,16000,13958
91,3971.677978515625,3443.17562866211,7414.853607177734,-2.588456869125366,16000,14031
92,4040.53857421875,3366.6523071289066,7407.190881347657,-2.6145427227020264,16000,14108
93,4119.126953125,3289.3642578125005,7408.4912109375,-2.640544891357422,16000,14187
94,4200.2041015625,3211.3141723632816,7411.518273925782,-2.6663975715637207,16000,14239
95,4280.82861328125,3132.498461914063,7413.327075195313,-2.692702054977417,16000,14296
96,4362.5029296875,3052.9015747070316,7415.404504394532,-2.7194745540618896,16000,14352
97,4445.587890625,2972.5121459960938,7418.100036621094,-2.7464468479156494,16000,14416
98,4525.6650390625,2891.3313720703127,7416.996411132813,-2.7734313011169434,16000,14473
99,4607.44677734375,2809.351177978516,7416.797955322266,-2.800825595855713,16000,14537
100,4688.0009765625,2726.5643859863285,7414.5653625488285,-2.8281898498535156,16000,14586
101,4770.4521484375,2642.970098876953,7413.422247314453,-2.8557279109954834,16000,14631
102,4848.642578125,2558.5728027343753,7407.215380859376,-2.8824143409729004,16000,14686
103,4871.49267578125,2473.649887084961,7345.142562866211,-2.8900060653686523,16000,14736
104,4868.9140625,2388.7344482421877,7257.648510742188,-2.8843679428100586,16000,14777
105,4847.1484375,2304.1927001953127,7151.341137695313,-2.866443157196045,16000,14813
106,4827.27734375,2220.505401611328,7047.782745361328,-2.836669445037842,16000,14854
107,4802.98681640625,2137.9756622314453,6940.962478637695,-2.7996065616607666,16000,14892
108,4788.41552734375,2056.9550415039066,6845.370568847657,-2.752608060836792,16000,14908
109,4770.9638671875,1977.7113586425783,6748.6752258300785,-2.6963140964508057,16000,14933
110,4760.92578125,1900.5556488037112,6661.481430053711,-2.6313228607177734,16000,14958
111,4763.1845703125,1825.7053375244143,6588.889907836914,-2.560218334197998,16000,14981
112,4762.9111328125,1753.3470458984377,6516.2581787109375,-2.4811084270477295,16000,15006
113,4768.88671875,1683.6002532958985,6452.486972045898,-2.3984055519104004,16000,15038
114,4773.611328125,1616.6098602294924,6390.221188354492,-2.3112540245056152,16000,15063
115,4780.1787109375,1552.423568725586,6332.602279663086,-2.222034215927124,16000,15083
116,4786.3544921875,1491.1161468505861,6277.470639038086,-2.130209445953369,16000,15104
117,4765.44921875,1432.7421752929688,6198.191394042969,-2.032871961593628,16000,15136
118,4742.6982421875,1377.3906280517579,6120.088870239258,-1.932878017425537,16000,15158
119,4718.69287109375,1325.096047973633,6043.788919067383,-1.8315610885620117,16000,15187
120,4694.572265625,1275.8617248535156,5970.433990478516,-1.7289296388626099,16000,15218
121,4669.37255859375,1229.7506134033204,5899.12317199707,-1.6262048482894897,16000,15238
122,4635.703125,1186.6759826660157,5822.379107666015,-1.5255005359649658,16000,15259
123,4609.35693359375,1146.5848220825196,5755.941755676269,-1.4262733459472656,16000,15293
124,4592.939453125,1109.3963821411135,5702.3358352661135,-1.3289977312088013,16000,15306
125,4559.72119140625,1075.0122680664062,5634.733459472656,-1.2381107807159424,16000,15322
126,4536.26171875,1043.2555786132814,5579.517297363282,-1.1517889499664307,16000,15345
127,4505.56494140625,1014.0355453491212,5519.600486755371,-1.0689767599105835,16000,15363
128,4470.8876953125,987.2240158081055,5458.111711120606,-0.9889457821846008,16000,15384
129,4434.8681640625,962.6808746337891,5397.549038696289,-0.914814293384552,16000,15411
130,4396.22119140625,940.2818572998048,5336.503048706055,-0.8434361219406128,16000,15419
131,4357.94140625,919.919223022461,5277.860629272461,-0.7759867310523987,16000,15437
132,4324.9853515625,901.4620529174805,5226.447404479981,-0.7148195505142212,16000,15452
133,4284.7734375,884.7811477661133,5169.5545852661135,-0.6548104286193848,16000,15464
134,4242.95947265625,869.8175903320313,5112.777062988282,-0.597585916519165,16000,15489
135,4207.87939453125,856.509098815918,5064.388493347168,-0.5439921617507935,16000,15508
136,4175.330078125,844.7154083251954,5020.045486450195,-0.4960155785083771,16000,15524
137,4142.9853515625,834.2955062866212,4977.280857849121,-0.4516217112541199,16000,15547
138,4116.298828125,825.1657272338867,4941.464555358887,-0.40820765495300293,16000,15564
139,4082.223876953125,817.2243865966798,4899.448263549804,-0.3709113299846649,16000,15574
140,4050.268798828125,810.3943237304688,4860.663122558593,-0.3355545699596405,16000,15600
141,4005.232421875,804.5227127075196,4809.7551345825195,-0.3040695786476135,16000,15615
142,3995.19775390625,799.5661880493165,4794.763941955566,-0.2742704451084137,16000,15628
143,3953.99755859375,795.4277755737305,4749.42533416748,-0.24794268608093262,16000,15644
144,3910.565673828125,792.0388381958008,4702.604512023926,-0.2248448133468628,16000,15654
145,3879.491455078125,789.3477111816406,4668.839166259766,-0.20128990709781647,16000,15662
146,3846.09765625,787.291439819336,4633.389096069336,-0.18096789717674255,16000,15667
147,3816.34130859375,785.8305465698243,4602.171855163574,-0.16208630800247192,16000,15674
148,3778.6025390625,784.9134414672852,4563.515980529785,-0.1453189253807068,16000,15679
149,3749.341796875,784.50057220459,4533.84236907959,-0.12976908683776855,16000,15687
150,3719.17138671875,784.516423034668,4503.687809753418,-0.11557143926620483,16000,15691
151,3690.133544921875,784.9397598266602,4475.0733047485355,-0.10325407981872559,16000,15700
152,3664.883056640625,785.7240020751954,4450.60705871582,-0.09178002923727036,16000,15719
153,3632.9873046875,786.8404388427736,4419.827743530273,-0.08116087317466736,16000,15725
154,3600.5009765625,788.2908645629883,4388.791841125489,-0.0706074982881546,16000,15730
155,3574.151123046875,790.0396896362305,4364.190812683106,-0.061945341527462006,16000,15737
156,3557.66796875,792.0606704711914,4349.728639221192,-0.05387824401259422,16000,15737
157,3526.4140625,794.3127593994142,4320.726821899414,-0.047608088701963425,16000,15742
158,3504.912109375,796.7614883422852,4301.673597717285,-0.040663041174411774,16000,15745
159,3481.455322265625,799.3925765991212,4280.847898864746,-0.0372709184885025,16000,15753
160,3466.7236328125,802.1573501586914,4268.880982971192,-0.03499381244182587,16000,15757
161,3443.896484375,805.0034713745118,4248.899955749512,-0.033432066440582275,16000,15758
162,3415.22802734375,807.9311645507813,4223.159191894531,-0.030895639210939407,16000,15760
163,3400.49755859375,810.9135879516602,4211.41114654541,-0.032071687281131744,16000,15764
164,3376.92724609375,813.9520126342774,4190.879258728028,-0.030787967145442963,16000,15767
165,3356.49365234375,817.0265502929689,4173.520202636719,-0.031380049884319305,16000,15768
166,3346.481201171875,820.1197799682618,4166.600981140136,-0.031915172934532166,16000,15767
167,3319.364501953125,823.2325988769531,4142.5971008300785,-0.0325237475335598,16000,15771
168,3304.9189453125,826.3445953369142,4131.263540649414,-0.034443389624357224,16000,15774
169,3281.8583984375,829.4450775146485,4111.303475952149,-0.03541762754321098,16000,15777
170,3261.63525390625,832.5244003295899,4094.1596542358398,-0.03655282035470009,16000,15778
171,3245.9033203125,835.5885452270509,4081.491865539551,-0.03877789527177811,16000,15781
172,3228.20263671875,838.6207641601563,4066.8234008789063,-0.040898773819208145,16000,15784
173,3214.255859375,841.6290573120118,4055.884916687012,-0.042542967945337296,16000,15786
174,3195.42822265625,844.6022094726563,4040.0304321289063,-0.04557802528142929,16000,15790
175,3178.63916015625,847.5353607177735,4026.1745208740235,-0.04770270362496376,16000,15791
176,3165.916015625,850.430828857422,4016.346844482422,-0.05039854347705841,16000,15793
177,3150.72021484375,853.2870437622071,4004.007258605957,-0.05397181585431099,16000,15793
178,3137.423828125,856.0963043212892,3993.520132446289,-0.056343063712120056,16000,15793
179,3123.963623046875,858.8355072021485,3982.7991302490236,-0.060013581067323685,16000,15793
180,3113.3076171875,861.4776611328126,3974.7852783203125,-0.06370874494314194,16000,15794
181,3101.864990234375,864.0373458862306,3965.9023361206055,-0.06914576888084412,16000,15790
182,3091.513671875,866.5206924438477,3958.0343643188476,-0.07320185750722885,16000,15790
183,3084.1875,868.9297943115236,3953.1172943115234,-0.07775996625423431,16000,15788
184,3067.18017578125,871.2716049194337,3938.4517807006837,-0.08188444375991821,16000,15788
185,3060.87890625,873.5453765869141,3934.4242828369142,-0.08649668842554092,16000,15791
186,3047.083740234375,875.744305419922,3922.828045654297,-0.09089893847703934,16000,15790
187,3042.180419921875,877.8535125732423,3920.0339324951174,-0.09640002250671387,16000,15790
188,3032.337158203125,879.8697830200196,3912.2069412231444,-0.10054844617843628,16000,15789
189,3031.066650390625,881.7971542358399,3912.863804626465,-0.10617181658744812,16000,15788
190,3028.14306640625,883.6155883789063,3911.758654785156,-0.11184830963611603,16000,15788
191,3012.316162109375,885.319403076172,3897.635565185547,-0.11718082427978516,16000,15785
192,3005.89990234375,886.925570678711,3892.8254730224608,-0.1222217008471489,16000,15787
193,3007.260498046875,888.4386520385743,3895.699150085449,-0.12713538110256195,16000,15789
194,3004.2744140625,889.8576751708985,3894.1320892333983,-0.13155947625637054,16000,15789
195,2991.135009765625,891.1757614135743,3882.310771179199,-0.1367938220500946,16000,15789
196,2990.605712890625,892.389845275879,3882.995558166504,-0.14300335943698883,16000,15788
197,2992.20556640625,893.4915527343751,3885.697119140625,-0.1494535505771637,16000,15788
198,2980.88623046875,894.4565093994141,3875.3427398681642,-0.15700574219226837,16000,15788
199,2978.481689453125,895.2786590576172,3873.760348510742,-0.16282324492931366,16000,15788
200,2980.822998046875,895.9475341796875,3876.7705322265624,-0.16901205480098724,16000,15788
201,2971.80078125,896.4631347656251,3868.263916015625,-0.17521949112415314,16000,15787
202,2977.019775390625,896.8331619262696,3873.8529373168944,-0.18178512156009674,16000,15789
203,2968.5498046875,897.0656158447266,3865.6154205322264,-0.187284916639328,16000,15787
204,2959.48046875,897.1468139648438,3856.6272827148437,-0.1943904459476471,16000,15783
205,2970.045166015625,897.0585876464844,3867.1037536621093,-0.2002003937959671,16000,15782
206,2954.45654296875,896.7896469116212,3851.2461898803713,-0.20806393027305603,16000,15781
207,2959.66552734375,896.3590576171875,3856.0245849609373,-0.2162148803472519,16000,15779
208,2958.930419921875,895.7621841430665,3854.6926040649414,-0.22106561064720154,16000,15779
209,2968.43359375,895.0035125732422,3863.437106323242,-0.2297878861427307,16000,15779
210,2963.92138671875,894.0840148925782,3858.005401611328,-0.23503290116786957,16000,15782
211,2964.56591796875,893.011915588379,3857.577833557129,-0.2409832775592804,16000,15788
212,2984.084716796875,891.7685226440431,3875.853239440918,-0.24925491213798523,16000,15787
213,2968.195556640625,890.3520416259767,3858.5475982666017,-0.25412461161613464,16000,15789
214,2988.389404296875,888.764715576172,3877.154119873047,-0.2636890113353729,16000,15788
215,2983.8154296875,887.0060958862306,3870.8215255737305,-0.26880037784576416,16000,15789
216,2983.401123046875,885.0767059326173,3868.477828979492,-0.27726414799690247,16000,15789
217,2970.43994140625,882.979835510254,3853.419776916504,-0.28530678153038025,16000,15788
218,2970.7353515625,880.7330551147462,3851.468406677246,-0.28982245922088623,16000,15788
219,2955.44775390625,878.3538604736328,3833.8016143798827,-0.2967609763145447,16000,15789
220,2953.038330078125,875.8560089111329,3828.894338989258,-0.3015173375606537,16000,15787
221,2950.388427734375,873.2235748291016,3823.6120025634764,-0.307384729385376,16000,15788
222,2961.48876953125,870.4362213134766,3831.9249908447264,-0.31688636541366577,16000,15790
223,2964.638916015625,867.4766769409181,3832.115592956543,-0.32291585206985474,16000,15790
224,2972.0830078125,864.3547363281251,3836.437744140625,-0.3318745493888855,16000,15789
225,2967.724609375,861.0676330566407,3828.7922424316407,-0.3380747139453888,16000,15788
226,2968.279541015625,857.6059463500977,3825.885487365723,-0.34339913725852966,16000,15789
227,2961.79443359375,853.9867980957032,3815.7812316894533,-0.3507903218269348,16000,15789
228,2967.8876953125,850.2348617553712,3818.122557067871,-0.3549965023994446,16000,15788
229,2966.387939453125,846.32479095459,3812.712730407715,-0.3627757728099823,16000,15787
230,2983.700927734375,842.2245849609376,3825.9255126953126,-0.3704509437084198,16000,15787
231,2977.664794921875,837.9564498901368,3815.621244812012,-0.37769031524658203,16000,15787
232,2984.31494140625,833.5206848144531,3817.835626220703,-0.38679224252700806,16000,15789
233,2986.65625,828.9406921386719,3815.5969421386717,-0.38786712288856506,16000,15789
234,2998.208740234375,824.1651809692383,3822.3739212036135,-0.39951467514038086,16000,15789
235,3003.736328125,819.2405822753907,3822.976910400391,-0.4053802490234375,16000,15789
236,3006.287353515625,814.1394561767579,3820.426809692383,-0.41160449385643005,16000,15793
237,3013.17529296875,808.8669616699219,3822.0422546386717,-0.4174826145172119,16000,15796
238,3017.692138671875,803.4405197143556,3821.1326583862306,-0.4238228499889374,16000,15794
239,3025.01171875,797.8615509033203,3822.87326965332,-0.4316309094429016,16000,15797
240,3019.110595703125,792.1374572753907,3811.2480529785157,-0.4363362193107605,16000,15796
241,3026.794921875,786.2594161987305,3813.0543380737304,-0.4443857967853546,16000,15797
242,3039.62255859375,780.2359512329102,3819.8585098266603,-0.44902774691581726,16000,15802
243,3043.194091796875,774.0589126586915,3817.2530044555665,-0.45391130447387695,16000,15804
244,3055.407958984375,767.728076171875,3823.13603515625,-0.46284064650535583,16000,15804
245,3052.261474609375,761.2545074462892,3813.515982055664,-0.4668448269367218,16000,15804
246,3071.50146484375,754.6552536010743,3826.156718444824,-0.47326892614364624,16000,15804
247,3090.653564453125,747.9308380126954,3838.5844024658204,-0.47834399342536926,16000,15806
248,3089.114501953125,741.0854476928712,3830.199949645996,-0.4845976233482361,16000,15810
249,3091.25830078125,734.1179611206055,3825.3762619018553,-0.4893931746482849,16000,15807
250,3115.183349609375,727.0274063110352,3842.21075592041,-0.49300000071525574,16000,15811
251,3116.68212890625,719.8196151733399,3836.50174407959,-0.5008335709571838,16000,15811
252,3106.7890625,712.5037094116211,3819.292771911621,-0.5029474496841431,16000,15811
253,3129.9658203125,705.0841751098633,3835.0499954223633,-0.5109020471572876,16000,15812
254,3128.4306640625,697.5608627319336,3825.9915267944334,-0.5149394869804382,16000,15813
255,3134.4091796875,689.9289123535157,3824.3380920410154,-0.5205197930335999,16000,15814
256,3164.9345703125,682.2013336181641,3847.135903930664,-0.5253589153289795,16000,15816
257,3159.56884765625,674.3892669677734,3833.9581146240234,-0.5311286449432373,16000,15816
258,3162.01708984375,666.4814224243164,3828.4985122680664,-0.5351961851119995,16000,15819
259,3172.003662109375,658.4854263305665,3830.4890884399415,-0.5411266684532166,16000,15819
260,3189.62646484375,650.3932785034181,3840.019743347168,-0.545926570892334,16000,15820
261,3198.506591796875,642.2510360717774,3840.7576278686524,-0.5500577688217163,16000,15820
262,3202.25537109375,634.0391845703125,3836.2945556640625,-0.5539531111717224,16000,15821
263,3217.638671875,625.7476303100586,3843.3863021850584,-0.5592846870422363,16000,15821
264,3217.677734375,617.3754013061524,3835.0531356811525,-0.5635322332382202,16000,15822
265,3219.951416015625,608.9270584106446,3828.8784744262693,-0.5678213238716125,16000,15821
266,3229.37744140625,600.4190505981446,3829.7964920043946,-0.5712552666664124,16000,15821
267,3245.351318359375,591.8596771240235,3837.2109954833986,-0.5742077827453613,16000,15821
268,3251.6767578125,583.2745834350586,3834.9513412475585,-0.5778842568397522,16000,15826
269,3252.979248046875,574.6633209228517,3827.6425689697267,-0.5788460373878479,16000,15824
270,3265.5888671875,566.0152351379395,3831.6041023254393,-0.5820690393447876,16000,15824
271,3273.2724609375,557.3465881347656,3830.6190490722656,-0.5848422646522522,16000,15824
272,3278.316650390625,548.6743148803712,3826.990965270996,-0.5857396721839905,16000,15824
273,3294.2021484375,540.017742919922,3834.219891357422,-0.5868398547172546,16000,15823
274,3301.83544921875,531.4095832824707,3833.2450325012205,-0.5893827080726624,16000,15825
275,3302.749267578125,522.85009765625,3825.599365234375,-0.5882178544998169,16000,15826
276,3307.1435546875,514.3386505126954,3821.4822052001955,-0.5925756692886353,16000,15827
277,3319.1640625,505.8805130004883,3825.0445755004885,-0.5884576439857483,16000,15827
278,3331.060791015625,497.4745262145996,3828.535317230225,-0.5918250679969788,16000,15828
279,3338.87353515625,489.1273445129395,3828.0008796691895,-0.5904898643493652,16000,15831
280,3356.144775390625,480.8582954406739,3837.003070831299,-0.5908159017562866,16000,15832
281,3378.74169921875,472.65268707275396,3851.394386291504,-0.5899688005447388,16000,15832
282,3377.127685546875,464.5200523376465,3841.6477378845216,-0.5901245474815369,16000,15833
283,3387.56884765625,456.45964355468755,3844.0284912109373,-0.5905518531799316,16000,15833
284,3397.150390625,448.46955413818364,3845.6199447631834,-0.5899328589439392,16000,15832
285,3406.34033203125,440.5726631164551,3846.9129951477053,-0.589978814125061,16000,15832
286,3408.993896484375,432.76956863403325,3841.763465118408,-0.5904250741004944,16000,15832
287,3421.847900390625,425.0724952697754,3846.9203956604006,-0.5887568593025208,16000,15833
288,3431.93603515625,417.48144302368166,3849.4174781799315,-0.5862002968788147,16000,15833
289,3438.097900390625,410.0325248718262,3848.1304252624514,-0.584689199924469,16000,15833
290,3448.596435546875,402.7009925842286,3851.2974281311035,-0.5837875008583069,16000,15834
291,3456.90234375,395.48011703491215,3852.382460784912,-0.5828180909156799,16000,15834
292,3454.489990234375,388.3845153808594,3842.8745056152343,-0.5811118483543396,16000,15835
293,3462.188720703125,381.44775848388673,3843.636479187012,-0.5766750574111938,16000,15836
294,3464.181884765625,374.65212631225586,3838.834011077881,-0.5753813982009888,16000,15837
295,3475.473876953125,368.00621719360356,3843.4800941467283,-0.5733813643455505,16000,15836
296,3473.354248046875,361.5271156311035,3834.8813636779787,-0.5705385804176331,16000,15838
297,3487.022216796875,355.21313934326173,3842.235356140137,-0.5688969492912292,16000,15838
298,3498.667724609375,349.0720642089844,3847.7397888183596,-0.5641139149665833,16000,15839
299,3491.56103515625,343.12725524902345,3834.6882904052736,-0.5604960322380066,16000,15839
